本数据策略分享会专用，由邢不行整理，微信：xbx9585
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,创业板指成分股,申万一级行业代码,申万一级行业名称,申万二级行业代码,申万二级行业名称,申万三级行业代码,申万三级行业名称
sz000977,浪潮信息,2008-04-21,7.41,7.55,6.87,7.04,6.92,1230647.0,8873076.4,738626944.0,1513600000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-22,6.95,7.15,6.48,7.0,7.04,997884.0,6783959.0,734430200.0,1505000000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-23,6.9,7.32,6.87,7.26,7.0,1064836.0,7588304.9,761709036.0,1560900000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-24,7.9,7.99,7.64,7.96,7.26,3798549.0,29740571.1,835152056.0,1711400000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-25,7.95,8.13,7.78,7.88,7.96,3003719.0,23819977.7,826758568.0,1694200000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-28,7.78,7.81,7.59,7.77,7.88,1504853.0,11601127.9,815217522.0,1670550000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-29,7.77,8.46,7.75,8.35,7.77,3683885.0,29970960.9,876070310.0,1795250000.0,10802188.19,10031581.39,959562920.9000001,1472960711.2,513397790.3,5309826.119999999,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-04-30,8.2,8.48,8.12,8.46,8.35,3065465.0,25512961.2,887611356.0,1818900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-05,8.51,9.0,8.38,8.69,8.46,5618974.0,49089429.3,911742634.0,1868350000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-06,8.5,8.58,8.21,8.36,8.69,3000007.0,25215793.4,877119496.0,1797400000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-07,8.25,8.49,7.97,7.97,8.36,2043708.0,16832342.6,836201242.0,1713550000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-08,7.8,8.3,7.75,8.26,7.97,1844814.0,15052052.1,866627636.0,1775900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-09,8.28,8.37,7.9,8.17,8.26,1866239.0,15238439.9,857184962.0,1756550000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-12,8.12,8.38,7.95,8.28,8.17,1657307.0,13600320.0,868726008.0,1780200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-13,7.89,8.2,7.75,8.14,8.28,2329643.0,18725608.1,854037404.0,1750100000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-15,8.34,8.49,8.23,8.23,8.14,2330304.0,19509935.9,863480078.0,1769450000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-16,8.2,8.48,7.99,8.15,8.23,1942270.0,15882736.0,855086590.0,1752250000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-19,8.17,8.22,8.02,8.19,8.15,939619.0,7657829.0,859283334.0,1760850000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-20,8.19,8.27,7.58,7.66,8.19,1766239.0,14228374.4,803676476.0,1646900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-21,7.52,7.77,7.25,7.69,7.66,1793761.0,13400663.5,806824034.0,1653350000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-22,7.6,7.96,7.53,7.74,7.69,2172005.0,16846464.2,812069964.0,1664100000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-23,7.9,8.4,7.54,8.11,7.74,3319705.0,26613408.2,850889846.0,1743650000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-26,8.03,8.3,7.8,7.8,8.11,2407072.0,19383603.7,818365080.0,1677000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-27,7.71,7.84,7.55,7.75,7.8,1073620.0,8264513.7,813119150.0,1666250000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-28,7.75,7.99,7.7,7.93,7.75,934613.0,7341958.9,832004498.0,1704950000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-29,7.94,8.08,7.8,7.81,7.93,1441426.0,11467450.4,819414266.0,1679150000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-05-30,7.85,8.41,7.85,8.08,7.81,2944089.0,23999728.7,847742288.0,1737200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-02,8.07,8.13,7.88,8.08,8.08,1166122.0,9302983.4,847742288.0,1737200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-03,8.08,8.3,8.0,8.08,8.08,1616724.0,13175723.8,847742288.0,1737200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-04,8.04,8.22,7.62,7.75,8.08,1771566.0,14049343.9,813119150.0,1666250000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-05,7.75,7.85,7.4,7.63,7.75,1281726.0,9761425.8,800528918.0,1640450000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-06,7.64,7.8,7.55,7.68,7.63,1033597.0,7929963.2,805774848.0,1651200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-10,7.45,7.45,6.91,6.91,7.68,1179599.0,8357686.3,724987526.0,1485650000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-11,6.91,7.13,6.63,6.9,6.91,1396477.0,9543352.4,723938340.0,1483500000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-12,6.86,6.9,6.4,6.68,6.9,1253450.0,8396384.9,700856248.0,1436200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-13,6.7,6.8,6.5,6.51,6.68,863202.0,5724336.9,683020086.0,1399650000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-16,6.53,6.6,6.33,6.4,6.51,1246576.0,8054859.5,671479040.0,1376000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-17,6.47,6.48,5.85,5.98,6.4,1100024.0,6805327.7,627413228.0,1285700000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-18,6.0,6.38,5.85,6.38,5.98,1617803.0,9931619.3,669380668.0,1371700000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-19,6.3,6.43,5.93,6.0,6.38,2197277.0,13428501.1,629511600.0,1290000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-20,5.99,6.48,5.9,6.44,6.0,2909820.0,18259277.8,675675784.0,1384600000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-23,6.44,6.57,6.25,6.55,6.44,3319275.0,21477319.8,687216830.0,1408250000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-24,6.56,6.73,6.48,6.7,6.55,4321600.0,28651429.1,702954620.0,1440500000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-25,6.7,6.89,6.48,6.82,6.7,3598594.0,24078874.5,715544852.0,1466300000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-26,6.71,6.84,6.55,6.67,6.82,2576467.0,17237996.6,699807062.0,1434050000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-27,6.5,6.5,6.02,6.02,6.67,2248399.0,13923498.5,631609972.0,1294300000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,Y,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-06-30,6.0,6.28,5.99,6.09,6.02,727311.0,4442563.2,638954274.0,1309350000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-01,6.11,6.13,5.9,5.94,6.09,731535.0,4392996.5,623216484.0,1277100000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-02,5.94,6.14,5.94,6.0,5.94,853893.0,5148920.0,629511600.0,1290000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-03,6.02,6.38,5.8,6.25,6.0,1957715.0,12120486.1,655741250.0,1343750000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-04,6.2,6.4,6.19,6.32,6.25,1301551.0,8178152.2,663085552.0,1358800000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-07,6.32,6.6,6.23,6.57,6.32,1670317.0,10855331.2,689315202.0,1412550000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-08,6.56,6.72,6.5,6.7,6.57,1970065.0,13028405.7,702954620.0,1440500000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-09,7.02,7.23,6.9,6.94,6.7,3886133.0,27362935.0,728135084.0,1492100000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-10,6.83,6.98,6.74,6.75,6.94,2089937.0,14341260.7,708200550.0,1451250000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-11,6.72,6.95,6.71,6.86,6.75,1320607.0,8993283.6,719741596.0,1474900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-14,6.79,7.05,6.63,6.97,6.86,1316975.0,9117797.1,731282642.0,1498550000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-15,6.97,7.0,6.61,6.63,6.97,1555889.0,10540195.9,695610318.0,1425450000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-16,6.63,6.76,6.23,6.36,6.63,1278583.0,8357862.6,667282296.0,1367400000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-17,6.48,6.66,6.3,6.4,6.36,1057441.0,6856156.3,671479040.0,1376000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-18,6.5,6.69,6.34,6.6,6.4,1188437.0,7750647.3,692462760.0,1419000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-21,6.6,6.99,6.55,6.86,6.6,1387765.0,9406098.9,719741596.0,1474900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-22,6.88,6.93,6.75,6.88,6.86,1147835.0,7866063.0,721839968.0,1479200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-23,6.92,7.18,6.78,7.08,6.88,3895890.0,27413121.5,742823688.0,1522200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-24,7.11,7.59,7.03,7.33,7.08,6574878.0,48222310.0,769053338.0,1575950000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-25,7.28,7.53,7.05,7.34,7.33,4348409.0,32176246.3,770102524.0,1578100000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-28,7.38,7.43,7.2,7.26,7.34,1844329.0,13432950.2,761709036.0,1560900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-29,7.11,7.21,6.92,7.05,7.26,1559025.0,11007507.1,739676130.0,1515750000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-30,7.11,7.17,6.93,7.05,7.05,1182865.0,8385392.2,739676130.0,1515750000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-07-31,7.05,7.12,6.8,6.85,7.05,1047671.0,7241192.8,718692410.0,1472750000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-01,6.76,7.09,6.7,7.04,6.85,1106410.0,7627412.6,738626944.0,1513600000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-04,6.98,7.14,6.91,6.91,7.04,1087111.0,7642958.2,724987526.0,1485650000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-05,6.95,7.32,6.9,7.04,6.91,2463117.0,17541808.7,738626944.0,1513600000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-06,7.08,7.1,6.61,6.75,7.04,1780709.0,12178630.5,708200550.0,1451250000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-07,6.71,6.87,6.6,6.82,6.75,957644.0,6445789.2,715544852.0,1466300000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-08,6.82,6.82,6.14,6.14,6.82,1457232.0,9269936.7,644200204.0,1320100000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-11,6.24,6.24,5.55,5.58,6.14,1251454.0,7249976.5,585445788.0,1199700000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-12,5.58,5.72,5.5,5.6,5.58,844176.0,4757992.5,587544160.0,1204000000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-13,5.53,5.75,5.44,5.66,5.6,904485.0,5074165.1,593839276.0,1216900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-14,5.65,5.81,5.52,5.68,5.66,662946.0,3771262.8,595937648.0,1221200000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-15,5.61,5.78,5.56,5.62,5.68,524793.0,2985812.5,589642532.0,1208300000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-18,5.65,5.73,5.1,5.13,5.62,1052110.0,5609225.7,538232418.0,1102950000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-19,5.01,5.36,5.01,5.26,5.13,721342.0,3777287.8,551871836.0,1130900000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-20,5.2,5.72,5.11,5.69,5.26,1374728.0,7626247.5,596986834.0,1223350000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-21,5.7,5.73,5.45,5.52,5.69,1004169.0,5602857.8,579150672.0,1186800000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-22,5.56,5.59,5.26,5.47,5.52,811105.0,4390814.8,573904742.0,1176050000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-25,5.49,5.57,5.42,5.45,5.47,486089.0,2675143.4,571806370.0,1171750000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-26,5.36,5.47,5.04,5.11,5.45,640665.0,3316492.1,536134046.0,1098650000.0,10964207.789999994,72262171.66999999,959597351.5899999,1426286479.56,466689127.97,479200.62,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-27,5.18,5.34,5.12,5.3,5.11,753097.0,3947641.2,556068580.0,1139500000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-28,5.29,5.33,5.19,5.22,5.3,622330.0,3261908.5,547675092.0,1122300000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-08-29,5.29,5.48,5.2,5.41,5.22,839672.0,4500383.1,567609626.0,1163150000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-09-01,5.29,5.4,5.1,5.18,5.41,529595.0,2765303.1,543478348.0,1113700000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-09-02,5.11,5.4,5.11,5.31,5.18,606706.0,3210615.0,557117766.0,1141650000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-09-03,5.27,5.38,5.2,5.35,5.31,526203.0,2782328.4,561314510.0,1150250000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-09-04,5.49,5.89,5.47,5.5,5.35,2746739.0,15614792.5,577052300.0,1182500000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
sz000977,浪潮信息,2008-09-05,5.34,5.35,5.1,5.18,5.5,1554835.0,8110073.4,543478348.0,1113700000.0,19131676.819999997,15569614.64,969153677.75,1530863164.8,561709487.05,11282591.940000001,,,,,,,,,,,,,,,801101.0,计算机设备,851021.0,计算机设备
